Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy,individual,sigma
80,348664016272.0,0.0606283135712146,7.90776903158985e-06,98.0,0.1131266579031944,6.996291176619707e-06,92.64,33,0.0021
90,391691249872.0,0.0578611344099044,9.663319360697642e-06,98.0,0.1147780269384384,7.87138742452953e-06,92.67,33,0.0021
-1,143402416.0,0.8831103444099426,3.663287316157948e-06,82.58,0.7613880634307861,3.141362412861781e-06,81.25,34,0.0021
0,4445474896.0,0.4267364740371704,2.32684374168457e-06,92.58,0.3528243601322174,2.020623469434213e-06,89.35,34,0.0021
10,47466199696.0,0.126680314540863,3.060575636482099e-06,96.84,0.173433169722557,2.5066276521101827e-06,92.09,34,0.0021
20,90486924496.0,0.11670833081007,3.83404221793171e-06,97.26,0.1646656990051269,2.720785005294601e-06,92.17,34,0.0021
30,133507649296.0,0.1094020456075668,3.235866643080953e-06,97.22,0.1547227799892425,3.0720154882146744e-06,92.3,34,0.0021
40,176528374096.0,0.0807949006557464,5.314499048836296e-06,97.26,0.1381592154502868,4.0434747461404186e-06,92.52,34,0.0021
50,219549098896.0,0.0697499215602874,6.393413968908135e-06,97.42,0.1345524042844772,5.151443929207744e-06,92.75,34,0.0021
60,262569823696.0,0.0674838721752166,6.060386112949345e-06,97.68,0.1314041316509246,5.365764536691131e-06,92.75,34,0.0021
70,305590548496.0,0.0636633709073066,6.792794465582119e-06,97.5,0.1293171793222427,5.7707002270035446e-06,92.75,34,0.0021
80,348611273296.0,0.0603212863206863,8.758028343436308e-06,97.66,0.1389933824539184,6.678648787783459e-06,92.87,34,0.0021
90,391631998096.0,0.0632824152708053,1.0698772712203208e-05,97.84,0.135768637061119,8.489733772876207e-06,92.89,34,0.0021
-1,143492704.0,0.9003273844718933,4.129308308620239e-06,80.44,0.8105689883232117,3.595966063585365e-06,79.8,35,0.0021
0,4448273824.0,0.4430398344993591,1.7326051420241129e-06,92.96,0.3695665895938873,2.1430853394122096e-06,89.14,35,0.0021
10,47496085024.0,0.12640181183815,2.2884955797053408e-06,96.94,0.1473044157028198,2.5358751827297965e-06,92.26,35,0.0021
20,90543896224.0,0.1065286695957183,2.803158167807851e-06,97.26,0.1417924016714096,2.5645344976510387e-06,92.32,35,0.0021
30,133591707424.0,0.1075586080551147,2.6758646072266856e-06,97.3,0.1382635682821273,2.829532604664564e-06,92.38,35,0.0021
40,176639518624.0,0.0843955054879188,4.765353878610768e-06,97.64,0.121921069920063,3.87518366551376e-06,92.51,35,0.0021
50,219687329824.0,0.0640104413032531,4.631924184650416e-06,97.28,0.1139672994613647,5.19706190971192e-06,92.51,35,0.0021
60,262735141024.0,0.0643221586942672,3.95932465835358e-06,97.28,0.1140151992440223,5.253496965451632e-06,92.51,35,0.0021
70,305782952224.0,0.0581338815391063,5.297190000419505e-06,97.86,0.1162967830896377,5.481893367687007e-06,92.52,35,0.0021
80,348830763424.0,0.0689350888133049,6.232630767044611e-06,97.48,0.1168514788150787,6.59124088997487e-06,92.62,35,0.0021
90,391878574624.0,0.0544487871229648,1.0660674888640642e-05,98.02,0.1127658486366272,8.168355634552427e-06,92.74,35,0.0021
-1,143433184.0,0.8580948114395142,2.6923150926450035e-06,81.34,0.7768787145614624,2.4848543489497388e-06,80.18,36,0.0021
0,4446428704.0,0.4009025692939758,1.7170750652439892e-06,92.72,0.3603605628013611,1.5362444401034736e-06,89.44,36,0.0021
10,47476383904.0,0.1190866604447364,3.1069248507265e-06,97.34,0.1726108491420745,2.170423158531776e-06,92.31,36,0.0021
20,90506339104.0,0.1171211600303649,3.312882199679734e-06,97.0,0.1714352518320083,2.336517809453653e-06,92.31,36,0.0021
30,133536294304.0,0.0984131768345832,2.763417796813883e-06,96.88,0.1616759449243545,2.7502301236381754e-06,92.43,36,0.0021
40,176566249504.0,0.0809432119131088,5.438109837996308e-06,97.66,0.1566851437091827,3.623331167545985e-06,92.56,36,0.0021
50,219596204704.0,0.066320925951004,7.361986263276776e-06,97.82,0.1514357477426529,4.639148755813949e-06,92.66,36,0.0021
60,262626159904.0,0.0700954422354698,4.92017579745152e-06,97.92,0.1535042375326156,4.778577476827195e-06,92.65,36,0.0021
70,305656115104.0,0.0640262737870216,8.401091690757312e-06,97.8,0.1451775431632995,5.042404609412188e-06,92.68,36,0.0021
80,348686070304.0,0.0613817609846591,7.025911600067047e-06,97.84,0.1444245129823684,6.410840342141455e-06,92.66,36,0.0021
90,391716025504.0,0.0594809688627719,9.033644346345682e-06,98.0,0.1494812965393066,7.375977929768851e-06,92.76,36,0.0021
-1,143366272.0,0.8074922561645508,2.992877398355631e-06,82.14,0.7345496416091919,2.5621793611207977e-06,80.17,37,0.0021
0,4444354432.0,0.399031788110733,1.7095077282647253e-06,92.54,0.3671632409095764,1.7827394458436174e-06,88.3,37,0.0021
10,47454236032.0,0.1195901483297348,2.337848854949698e-06,96.84,0.1691269725561142,2.547881877035252e-06,92.11,37,0.0021
20,90464117632.0,0.1150508150458335,2.7275889351585647e-06,97.12,0.1642178297042846,2.6420600534038385e-06,92.16,37,0.0021
30,133473999232.0,0.1040101498365402,2.681106479940354e-06,97.14,0.1491249948740005,2.971961521325284e-06,92.26,37,0.0021
40,176483880832.0,0.0826971307396888,4.836344487557653e-06,97.52,0.1317063271999359,4.156095201324206e-06,92.48,37,0.0021
50,219493762432.0,0.067559465765953,4.216031811665744e-06,97.66,0.128627523779869,5.298386895447038e-06,92.52,37,0.0021
60,262503644032.0,0.0690367072820663,4.531185822997941e-06,97.42,0.126351848244667,5.600634722213727e-06,92.54,37,0.0021
70,305513525632.0,0.0639823824167251,5.272803718980867e-06,97.58,0.1257845312356948,6.1059176914568525e-06,92.54,37,0.0021
80,348523407232.0,0.0606222748756408,7.90150988905225e-06,97.78,0.1304634362459182,7.142139565985417e-06,92.57,37,0.0021
90,391533288832.0,0.0566307082772254,9.765831237018574e-06,98.1,0.1147751584649086,8.771081411396153e-06,92.61,37,0.0021
-1,143452816.0,1.194990634918213,3.266863814133103e-06,73.04,1.1212526559829712,3.3193527997354977e-06,73.98,38,0.0021
0,4447037296.0,0.4349350333213806,2.066566366920597e-06,91.74,0.3820053339004516,1.978070940822363e-06,88.5,38,0.0021
10,47482882096.0,0.119758129119873,2.751813553913962e-06,96.8,0.1518857181072235,2.5774515961529687e-06,92.12,38,0.0021
20,90518726896.0,0.1126749292016029,2.9302768780326005e-06,96.94,0.144795536994934,2.7153139399160864e-06,92.18,38,0.0021
30,133554571696.0,0.1005652993917465,2.6768793759401888e-06,96.8,0.1362224370241165,2.867654984584078e-06,92.28,38,0.0021
40,176590416496.0,0.0791160315275192,3.859887328871992e-06,97.02,0.1171595081686973,3.923610620404361e-06,92.52,38,0.0021
50,219626261296.0,0.0708436667919159,5.027673068980221e-06,97.22,0.1122730150818824,4.798688678420149e-06,92.69,38,0.0021
60,262662106096.0,0.0604733824729919,3.957137778343167e-06,97.3,0.1178582459688186,4.953219558956334e-06,92.67,38,0.0021
70,305697950896.0,0.0705764293670654,4.996004918211838e-06,97.46,0.1088466718792915,5.358678663469618e-06,92.7,38,0.0021
80,348733795696.0,0.0612831339240074,6.529898655571742e-06,97.58,0.1056832671165466,6.2700637499801815e-06,92.71,38,0.0021
90,391769640496.0,0.0573992915451526,6.271025995374657e-06,97.7,0.1126687228679657,7.065638328640489e-06,92.71,38,0.0021
-1,143396368.0,0.98444265127182,3.954062322009122e-06,77.94,0.9365394115447998,4.06239951189491e-06,76.94,39,0.0021
0,4445287408.0,0.501032829284668,2.582361048553139e-06,90.98,0.4599149525165558,2.463471446390031e-06,87.69,39,0.0021
10,47464197808.0,0.1221691444516182,3.010050704688183e-06,96.62,0.1461735367774963,2.5474496396782342e-06,92.07,39,0.0021
20,90483108208.0,0.1159748286008834,3.323999635540531e-06,97.04,0.1426426023244857,2.609190687508089e-06,92.07,39,0.0021
30,133502018608.0,0.1053586080670356,2.712595914999838e-06,97.38,0.1358723193407058,2.871773403967381e-06,92.11,39,0.0021
40,176520929008.0,0.0812247321009635,5.162233264854876e-06,97.5,0.1301291435956955,4.115620413358556e-06,92.29,39,0.0021
50,219539839408.0,0.0745848268270492,5.333473382052034e-06,97.52,0.12674580514431,4.975795491191093e-06,92.37,39,0.0021
60,262558749808.0,0.0695149600505828,6.008399850543356e-06,97.64,0.1298156827688217,5.155349754204508e-06,92.4,39,0.0021
70,305577660208.0,0.0689157992601394,4.67342215415556e-06,97.5,0.1323934197425842,5.282865913613932e-06,92.43,39,0.0021
80,348596570608.0,0.0606118738651275,5.812433300889097e-06,97.86,0.1250783056020736,6.518460395454895e-06,92.51,39,0.0021
90,391615481008.0,0.0607228875160217,7.932696462376043e-06,97.84,0.1358137130737304,7.146169082261622e-06,92.63,39,0.0021
-1,143429584.0,0.8406557440757751,4.020937012683135e-06,84.26,0.7091835737228394,3.476483925624052e-06,83.42,40,0.0021
0,4446317104.0,0.4561171233654022,2.800829633997637e-06,92.44,0.3628319501876831,2.4267230855912203e-06,89.47,40,0.0021
10,47475192304.0,0.1197017207741737,2.781026296361233e-06,96.82,0.1554809063673019,2.4660253075126093e-06,92.22,40,0.0021
20,90504067504.0,0.1207086667418479,2.8377032776916167e-06,96.9,0.1530852913856506,2.687258302103146e-06,92.3,40,0.0021
30,133532942704.0,0.1057684645056724,3.646387312983279e-06,97.46,0.1451815217733383,3.086021251874626e-06,92.41,40,0.0021
40,176561817904.0,0.0735572949051857,4.161682227277197e-06,97.48,0.1325059086084365,4.065281245857477e-06,92.49,40,0.0021
50,219590693104.0,0.0635419264435768,6.799023594794562e-06,98.06,0.1265642940998077,5.384175892686471e-06,92.61,40,0.0021
60,262619568304.0,0.0730632469058036,4.944228294334607e-06,97.84,0.1254117041826248,5.590988621406723e-06,92.65,40,0.0021
70,305648443504.0,0.0639808848500251,7.7896011134726e-06,97.7,0.1250473409891128,5.803261046821717e-06,92.64,40,0.0021
80,348677318704.0,0.0602600239217281,8.604674803791568e-06,97.8,0.1242075189948082,6.9795737545064185e-06,92.64,40,0.0021
90,391706193904.0,0.05143528804183,8.242700459959451e-06,97.78,0.119697980582714,8.147449079842772e-06,92.64,40,0.0021
-1,143488336.0,0.8725342154502869,3.891400410793722e-06,80.06,0.8085811734199524,3.415548462726292e-06,79.09,41,0.0021
0,4448138416.0,0.4522269368171692,2.6874672585108783e-06,91.8,0.4135614931583404,2.5055137484741863e-06,88.22,41,0.0021
10,47494639216.0,0.1341196149587631,3.749786401385791e-06,97.36,0.1494436264038086,2.708390866246191e-06,92.17,41,0.0021
20,90541140016.0,0.1199286952614784,3.605701067499467e-06,97.1,0.1429513990879058,2.9070167784084333e-06,92.14,41,0.0021
30,133587640816.0,0.1129142493009567,2.3368161237158347e-06,97.3,0.1352186948060989,3.3301948860753328e-06,92.26,41,0.0021
40,176634141616.0,0.0876849815249443,4.3836948862008285e-06,97.52,0.1219292655587196,4.773069122165907e-06,92.51,41,0.0021
50,219680642416.0,0.0743219554424285,5.700700967281591e-06,97.9,0.1118402481079101,6.553245384566253e-06,92.62,41,0.0021
60,262727143216.0,0.0613809674978256,6.5243252720392775e-06,97.6,0.1106585934758186,6.68166558170924e-06,92.64,41,0.0021
70,305773644016.0,0.0684214532375335,6.879117790958844e-06,98.06,0.1104327142238617,7.079457191139227e-06,92.66,41,0.0021
80,348820144816.0,0.062174130231142,7.137164175219368e-06,97.7,0.1218617111444473,8.640912710689008e-06,92.63,41,0.0021
90,391866645616.0,0.0565964728593826,9.360734111396596e-06,98.32,0.111663319170475,1.0926409231615253e-05,92.71,41,0.0021
-1,143333488.0,0.8353794813156128,3.0238893486966845e-06,82.78,0.7351281046867371,3.23582389682997e-06,82.17,42,0.0021
0,4443338128.0,0.4660506546497345,2.230337031505769e-06,92.32,0.4015000462532043,1.972895461221924e-06,88.84,42,0.0021
10,47443384528.0,0.118361584842205,3.335649807922892e-06,96.82,0.1454553455114364,2.8411063794919755e-06,92.3,42,0.0021
20,90443430928.0,0.1139497607946395,4.672150680562481e-06,97.26,0.1407427787780761,2.940368403869797e-06,92.25,42,0.0021
30,133443477328.0,0.1088685318827629,3.5010057217732538e-06,97.42,0.1338692307472229,3.1054080409376184e-06,92.37,42,0.0021
40,176443523728.0,0.0802817568182945,3.926548288291087e-06,97.34,0.1256202757358551,4.263654318492627e-06,92.58,42,0.0021
50,219443570128.0,0.0676692351698875,6.545524684042903e-06,97.62,0.1191715076565742,5.220579623710364e-06,92.7,42,0.0021
60,262443616528.0,0.0651430562138557,5.800401595479343e-06,97.64,0.1235684007406234,5.284346116241068e-06,92.65,42,0.0021
70,305443662928.0,0.0636442825198173,5.433905243990012e-06,97.88,0.1181374117732048,5.7918523452826776e-06,92.7,42,0.0021
80,348443709328.0,0.0586266294121742,6.968557954678545e-06,97.76,0.118885651230812,7.1772001319914125e-06,92.66,42,0.0021
90,391443755728.0,0.0516087189316749,1.0566038326942362e-05,97.88,0.1305470019578933,8.005408744793385e-06,92.65,42,0.0021
-1,143325376.0,0.9323052167892456,4.968536813976243e-06,79.56,0.8445450663566589,4.308745246817125e-06,79.13,43,0.0021
0,4443086656.0,0.4959697723388672,2.634552174640703e-06,91.6,0.4535582661628723,2.42753594648093e-06,88.31,43,0.0021
10,47440699456.0,0.117635354399681,3.753307510123705e-06,96.9,0.1599581092596054,2.2716446892445674e-06,92.05,43,0.0021
20,90438312256.0,0.1166184991598129,3.2291311526932982e-06,97.0,0.1527094393968582,2.4208068225561874e-06,92.25,43,0.0021
30,133435925056.0,0.1048805192112922,2.6572404294711305e-06,97.08,0.1469068080186844,2.6570255613478366e-06,92.26,43,0.0021
40,176433537856.0,0.0795997455716133,3.720374479598832e-06,97.48,0.1320471316576004,3.7227944176265737e-06,92.41,43,0.0021
50,219431150656.0,0.0658079609274864,5.9166982282476965e-06,97.8,0.1315044611692428,4.796121629624395e-06,92.54,43,0.0021
60,262428763456.0,0.0664548054337501,5.584776317846263e-06,97.5,0.1300219595432281,5.006844730814919e-06,92.57,43,0.0021
70,305426376256.0,0.0725202709436416,5.258220426185289e-06,97.58,0.1398416012525558,5.244137355475687e-06,92.54,43,0.0021
80,348423989056.0,0.0669343769550323,6.8041845224797726e-06,97.62,0.1379556953907013,6.187524377310183e-06,92.65,43,0.0021
90,391421601856.0,0.0559514313936233,7.390780410787556e-06,97.74,0.1265946179628372,7.172467121563386e-06,92.64,43,0.0021
-1,143345968.0,0.907720685005188,2.67307859758148e-06,79.24,0.8358666896820068,3.1698900784249417e-06,78.8,44,0.0021
0,4443725008.0,0.4445050358772278,1.8794493144014268e-06,91.4,0.39051154255867,2.095300033033709e-06,88.52,44,0.0021
10,47447515408.0,0.1321894377470016,2.9553571039286908e-06,96.74,0.1507387906312942,2.691446297831135e-06,92.21,44,0.0021
20,90451305808.0,0.1276517361402511,2.8735084924846888e-06,97.06,0.144937053322792,2.795455202431185e-06,92.29,44,0.0021
30,133455096208.0,0.1078264415264129,3.624904593380052e-06,97.02,0.1362994313240051,2.8233937428012723e-06,92.36,44,0.0021
40,176458886608.0,0.0759777277708053,4.1638895709184e-06,97.42,0.1245807334780693,4.089326921530301e-06,92.53,44,0.0021
50,219462677008.0,0.0732248276472091,4.098675162822474e-06,97.42,0.1116937026381492,5.621085165330442e-06,92.63,44,0.0021
60,262466467408.0,0.0603570900857448,5.2555483307514805e-06,97.7,0.1162096485495567,5.608150331681827e-06,92.67,44,0.0021
70,305470257808.0,0.0725941583514213,5.365083779906854e-06,97.42,0.1154453307390213,5.991431407892378e-06,92.72,44,0.0021
80,348474048208.0,0.0587131008505821,6.79616005072603e-06,97.5,0.1096354648470878,7.595868737553246e-06,92.81,44,0.0021
90,391477838608.0,0.0504696704447269,6.235068212845363e-06,97.74,0.1117976009845733,8.98798771231668e-06,92.85,44,0.0021
-1,143367952.0,1.01952862739563,4.1612192944739945e-06,76.68,0.908680021762848,3.354280352141359e-06,77.38,45,0.0021
0,4444406512.0,0.4161489605903625,2.2827489374321885e-06,91.56,0.3501425683498382,1.998441575778997e-06,88.63,45,0.0021
10,47454792112.0,0.1249034404754638,2.297348828506074e-06,97.12,0.1603672504425048,2.489145117579028e-06,92.07,45,0.0021
20,90465177712.0,0.1150664389133453,3.6539547636493808e-06,97.04,0.1521109640598297,2.700371396713308e-06,92.14,45,0.0021
30,133475563312.0,0.1030783131718635,4.300713044358417e-06,97.28,0.148946464061737,2.979336841235636e-06,92.27,45,0.0021
40,176485948912.0,0.0793664157390594,4.431850356922951e-06,97.48,0.1307276785373687,4.028522653243272e-06,92.42,45,0.0021
50,219496334512.0,0.0661398544907569,5.613921985059278e-06,97.5,0.1314003765583038,4.969245765096275e-06,92.54,45,0.0021
60,262506720112.0,0.0673172026872634,4.92102708449238e-06,97.5,0.1323775351047516,5.061781848780811e-06,92.59,45,0.0021
70,305517105712.0,0.0656242817640304,5.169275937078055e-06,97.98,0.1297644525766372,5.4876209105714224e-06,92.62,45,0.0021
80,348527491312.0,0.0595893487334251,8.649154551676475e-06,97.8,0.1170815676450729,6.967880835873075e-06,92.74,45,0.0021
90,391537876912.0,0.0517758093774318,9.679652976046782e-06,97.7,0.1247880756855011,8.22827496449463e-06,92.67,45,0.0021
-1,143305024.0,0.865081787109375,3.436960696490132e-06,81.34,0.8042228817939758,3.201288336640573e-06,79.51,46,0.0021
0,4442455744.0,0.4155017435550689,2.114857124979608e-06,92.66,0.3850725889205932,2.158575398425455e-06,88.64,46,0.0021
10,47433962944.0,0.1222023963928222,2.6077862003148766e-06,96.86,0.1452621072530746,2.2434728634834755e-06,92.16,46,0.0021
20,90425470144.0,0.1168929785490036,2.6136751785088563e-06,97.34,0.1414368450641632,2.3319933006860083e-06,92.25,46,0.0021
30,133416977344.0,0.1042243465781211,3.4866491205320926e-06,97.02,0.1330327540636062,2.532448434067192e-06,92.3,46,0.0021
40,176408484544.0,0.0836244001984596,4.774949502461823e-06,97.36,0.1206668838858604,3.5819339245790616e-06,92.41,46,0.0021
50,219399991744.0,0.0652752295136451,5.7048291637329385e-06,97.68,0.1202922463417053,4.507776338869007e-06,92.48,46,0.0021
60,262391498944.0,0.0680498257279396,4.118358901905594e-06,97.46,0.1259616464376449,4.541192538454197e-06,92.55,46,0.0021
70,305383006144.0,0.0590167120099067,6.487038263003342e-06,97.86,0.1273139864206314,4.903440640191548e-06,92.64,46,0.0021
80,348374513344.0,0.0541397258639335,6.126378139015287e-06,97.9,0.1190399825572967,5.938139565841993e-06,92.78,46,0.0021
90,391366020544.0,0.0580673441290855,6.567825039383024e-06,97.94,0.1184490770101547,6.974774805712514e-06,92.87,46,0.0021
-1,143352304.0,0.7460142970085144,3.1952592962625204e-06,85.0,0.6637948751449585,2.760826873782208e-06,82.85,47,0.0021
0,4443921424.0,0.4001308679580688,1.928588972077705e-06,93.02,0.3634031414985657,1.8365682308285607e-06,89.35,47,0.0021
10,47449612624.0,0.1315351277589798,2.283309640915832e-06,97.12,0.1384652554988861,2.47214825321862e-06,92.15,47,0.0021
20,90455303824.0,0.1245996877551078,2.779180931611336e-06,97.1,0.1347474008798599,2.59389344137162e-06,92.2,47,0.0021
30,133460995024.0,0.1029883399605751,2.2134167920739856e-06,97.08,0.1253392398357391,2.880546389860683e-06,92.23,47,0.0021
40,176466686224.0,0.0747492462396621,4.555723535304423e-06,97.26,0.1169499978423118,4.141284989600536e-06,92.57,47,0.0021
50,219472377424.0,0.0725081786513328,4.017594164906768e-06,97.76,0.1115273013710975,5.409768618847011e-06,92.58,47,0.0021
60,262478068624.0,0.0638686046004295,5.5589553085155785e-06,97.58,0.1091804057359695,5.713883638236439e-06,92.6,47,0.0021
70,305483759824.0,0.0586118660867214,6.653810032730689e-06,97.62,0.1107232719659805,6.017292889737291e-06,92.63,47,0.0021
80,348489451024.0,0.059377621859312,8.605668881500605e-06,97.86,0.1041188836097717,7.374828783213161e-06,92.73,47,0.0021
90,391495142224.0,0.0561961494386196,1.0917626241280232e-05,98.14,0.1034148633480072,9.11868664843496e-06,92.74,47,0.0021
