Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy,individual,sigma
10,32937513424.0,0.230533555150032,7.715843253208732e-07,87.86,0.2278139740228653,1.1267042054896592e-06,85.87,48,0.0076
20,62790244624.0,0.2206218838691711,1.0377533499195124e-06,88.32,0.2214395701885223,1.1267648005741648e-06,86.0,48,0.0076
30,92642975824.0,0.2117819488048553,1.034678462019656e-06,88.22,0.2161062508821487,1.1665723604892264e-06,86.21,48,0.0076
40,122495707024.0,0.1890754252672195,1.3062397101748502e-06,89.0,0.202745571732521,1.700683924354962e-06,86.57,48,0.0076
50,152348438224.0,0.1708841919898986,2.389723931628396e-06,89.48,0.1896388679742813,2.4524713353457628e-06,86.72,48,0.0076
60,182201169424.0,0.1684300154447555,2.991481551362085e-06,89.0,0.1865621358156204,2.5774577352422057e-06,86.77,48,0.0076
70,212053900624.0,0.1611130833625793,2.30397699851892e-06,89.06,0.1849651783704757,2.8249030492588645e-06,86.79,48,0.0076
80,241906631824.0,0.1390630900859832,3.618462187660043e-06,89.98,0.171682983636856,4.159322088526096e-06,86.84,48,0.0076
90,271759363024.0,0.1239191815257072,5.036170932726236e-06,90.02,0.1587279587984085,5.19948343935539e-06,87.2,48,0.0076
-1,99741520.0,0.4993736743927002,1.1598373248489224e-06,62.98,0.5017476677894592,1.381255742671783e-06,65.33,49,0.0076
0,3091987120.0,0.453267753124237,8.512327553944488e-07,69.16,0.4589435160160064,1.3533916671804036e-06,70.88,49,0.0076
10,33014443120.0,0.2253875285387039,6.183105369927944e-07,89.3,0.2422710806131363,8.573500167585735e-07,86.65,49,0.0076
20,62936899120.0,0.2194544672966003,6.979283853070228e-07,89.26,0.2371588200330734,8.558782838008483e-07,86.84,49,0.0076
30,92859355120.0,0.2146001011133194,6.779263230782817e-07,90.12,0.2295626699924469,8.687543413543608e-07,86.99,49,0.0076
40,122781811120.0,0.1912173330783844,9.754278380569303e-07,89.96,0.2053114771842956,1.2212103683850728e-06,87.32,49,0.0076
50,152704267120.0,0.1712286472320556,1.6791884718259098e-06,90.0,0.1906187832355499,1.7560720380060957e-06,87.15,49,0.0076
60,182626723120.0,0.1673847585916519,1.617712314327946e-06,89.98,0.188285231590271,1.9228800738346763e-06,87.24,49,0.0076
70,212549179120.0,0.1619116961956024,2.364198280702112e-06,90.22,0.1877222955226898,2.1949060737824766e-06,87.18,49,0.0076
80,242471635120.0,0.1430124342441558,2.641829269123264e-06,89.96,0.1741034239530563,3.0942408102418995e-06,87.35,49,0.0076
90,272394091120.0,0.1227479949593544,4.07161314797122e-06,90.88,0.1533595323562622,4.00754561269423e-06,87.59,49,0.0076
-1,99794752.0,0.6441411972045898,1.372539259136829e-06,55.64,0.6121667623519897,1.692652290330443e-06,58.05,50,0.0076
0,3093637312.0,0.5731043815612793,1.283524738937558e-06,62.86,0.5450847148895264,1.5608583225912298e-06,65.51,50,0.0076
10,33032062912.0,0.2466075122356414,9.391316098117386e-07,88.02,0.2607447504997253,1.0598561175356735e-06,86.18,50,0.0076
20,62970488512.0,0.2441224902868271,7.621014219694189e-07,89.14,0.2559092938899994,1.0840983577509178e-06,86.46,50,0.0076
30,92908914112.0,0.2291957587003708,8.416891432716511e-07,88.8,0.2486028522253036,1.1735343150576227e-06,86.69,50,0.0076
40,122847339712.0,0.1993465572595596,1.2147733059464372e-06,89.56,0.2243586778640747,1.6132865994222811e-06,86.95,50,0.0076
50,152785765312.0,0.1772205680608749,1.3422182973954475e-06,89.66,0.2041908800601959,2.2685810563416453e-06,87.54,50,0.0076
60,182724190912.0,0.170889139175415,1.7901845694723306e-06,90.18,0.2055091559886932,2.35417837757268e-06,87.55,50,0.0076
70,212662616512.0,0.1645567864179611,2.078647412417922e-06,89.54,0.20061556994915,2.603728944450268e-06,87.66,50,0.0076
80,242601042112.0,0.145469531416893,3.3449448437750107e-06,90.28,0.1823859959840774,3.740100282811909e-06,88.05,50,0.0076
90,272539467712.0,0.1330598443746566,3.527704393491149e-06,90.26,0.1687941402196884,4.837094820686616e-06,88.41,50,0.0076
-1,99747184.0,0.6816871166229248,1.3383656778387376e-06,48.44,0.6714291572570801,1.7624122392589925e-06,52.21,51,0.0076
0,3092162704.0,0.5689184069633484,1.151740889326902e-06,59.7,0.5652344226837158,1.731369707158592e-06,62.51,51,0.0076
10,33016317904.0,0.2326913177967071,7.507932195949252e-07,88.3,0.2627709209918976,9.94992433334119e-07,85.76,51,0.0076
20,62940473104.0,0.2272634655237198,8.228689694078639e-07,89.26,0.251882255077362,9.604136721463874e-07,86.16,51,0.0076
30,92864628304.0,0.2113844901323318,8.977650054475816e-07,89.36,0.2415422350168228,9.92977334135503e-07,86.53,51,0.0076
40,122788783504.0,0.1927099525928497,1.2027213642795689e-06,89.62,0.2124521434307098,1.4189803323461092e-06,86.83,51,0.0076
50,152712938704.0,0.1705358177423477,2.457241862430237e-06,90.02,0.1985709369182586,1.9979120224888902e-06,86.7,51,0.0076
60,182637093904.0,0.1681417822837829,1.6914232219278349e-06,90.54,0.1947379112243652,2.1361793187679723e-06,86.64,51,0.0076
70,212561249104.0,0.1654590666294098,1.495825927122496e-06,90.32,0.1906807869672775,2.395377123320941e-06,86.77,51,0.0076
80,242485404304.0,0.1379601806402206,3.3954036098293727e-06,90.04,0.170698270201683,3.53722839463444e-06,86.87,51,0.0076
90,272409559504.0,0.1270378530025482,4.9689251682139e-06,89.74,0.1605025082826614,4.4903085836267564e-06,87.28,51,0.0076
-1,99886000.0,0.440174400806427,1.1277650173724396e-06,68.94,0.415335863828659,1.3849294191459194e-06,71.24,52,0.0076
0,3096466000.0,0.3916434347629547,1.008054368867306e-06,73.4,0.3737216889858246,1.2161065114923986e-06,75.57,52,0.0076
10,33062266000.0,0.2395471036434173,7.107454962351767e-07,88.18,0.2519243359565735,9.126596864916792e-07,85.97,52,0.0076
20,63028066000.0,0.2325268536806106,6.930958420525712e-07,88.4,0.243830606341362,8.999679153021134e-07,86.13,52,0.0076
30,92993866000.0,0.226309448480606,8.985030603980704e-07,88.66,0.2324045449495315,9.175789728033124e-07,86.23,52,0.0076
40,122959666000.0,0.1906731575727462,9.513638588032336e-07,89.44,0.212854266166687,1.2354772707112716e-06,86.46,52,0.0076
50,152925466000.0,0.1728477776050567,1.3868581163478666e-06,89.32,0.2015879899263382,1.686021050772979e-06,86.72,52,0.0076
60,182891266000.0,0.1695520728826522,1.909203547256766e-06,89.48,0.1977163553237915,1.8040626628135208e-06,86.78,52,0.0076
70,212857066000.0,0.1624128967523574,1.1713414096448105e-06,89.28,0.193585604429245,1.97985445993254e-06,86.83,52,0.0076
80,242822866000.0,0.1466462612152099,2.138488753189449e-06,89.6,0.1851524710655212,2.79945675174531e-06,87.0,52,0.0076
90,272788666000.0,0.1266086995601654,2.5905374059220776e-06,90.46,0.1664562970399856,3.674966592370765e-06,87.42,52,0.0076
-1,99657808.0,0.5737661123275757,1.5066257219586987e-06,64.2,0.5492331385612488,1.5430026678586728e-06,66.91,53,0.0076
0,3089392048.0,0.5046072006225586,1.3730789305554936e-06,70.9,0.4849297106266022,1.560386976962036e-06,73.01,53,0.0076
10,32986734448.0,0.2343697249889373,9.083577765522932e-07,89.44,0.2392919510602951,1.044897317115101e-06,86.35,53,0.0076
20,62884076848.0,0.2255090177059173,8.348353617293469e-07,89.52,0.2325880229473114,1.0676195643100073e-06,86.62,53,0.0076
30,92781419248.0,0.2193778902292251,9.938158882505377e-07,89.68,0.2254883497953415,1.1004525504176854e-06,86.82,53,0.0076
40,122678761648.0,0.1923845559358596,1.5196371805359377e-06,89.38,0.2041074633598327,1.5244148698911886e-06,86.96,53,0.0076
50,152576104048.0,0.1732793003320694,2.089027248075581e-06,89.66,0.1865297853946685,2.203490794272512e-06,87.01,53,0.0076
60,182473446448.0,0.1687517315149307,1.7888348793348996e-06,89.28,0.185293048620224,2.376051497776644e-06,87.07,53,0.0076
70,212370788848.0,0.1607628911733627,2.1398243461590027e-06,89.98,0.1804916560649871,2.574060090410057e-06,87.12,53,0.0076
80,242268131248.0,0.1406639069318771,3.0318258268380305e-06,89.6,0.1702786535024643,3.6915348573529614e-06,87.26,53,0.0076
90,272165473648.0,0.1240300312638282,3.715780621860176e-06,90.58,0.1579803824424743,4.973057912138756e-06,87.64,53,0.0076
-1,99849952.0,0.4914345741271972,2.0278087049518945e-06,81.64,0.4454017877578735,2.229962547062314e-06,80.1,54,0.0076
0,3095348512.0,0.4407460391521454,1.8511966572987149e-06,83.74,0.4092206656932831,2.094344836223172e-06,81.86,54,0.0076
10,33050334112.0,0.2450604140758514,1.1793717931141146e-06,88.46,0.2568849921226501,1.1218925237699295e-06,85.9,54,0.0076
20,63005319712.0,0.2360596507787704,1.0164953891944606e-06,89.36,0.2511596083641052,1.1710053513525054e-06,86.08,54,0.0076
30,92960305312.0,0.226171612739563,1.1043140375477378e-06,89.48,0.2450342774391174,1.2014268122584326e-06,86.28,54,0.0076
40,122915290912.0,0.2008413523435592,1.5903644907666603e-06,89.64,0.2229892462491989,1.601608573764679e-06,86.52,54,0.0076
50,152870276512.0,0.1787622570991516,2.7713588224287378e-06,89.92,0.2092995792627334,2.2104989056970226e-06,87.0,54,0.0076
60,182825262112.0,0.1731214970350265,2.5107510737143457e-06,90.52,0.2058098316192627,2.328567461518105e-06,86.99,54,0.0076
70,212780247712.0,0.1658326089382171,2.612096750453929e-06,90.08,0.1989453732967376,2.5678252768557286e-06,87.12,54,0.0076
80,242735233312.0,0.1438696384429931,3.359722768436768e-06,90.22,0.1726125031709671,3.862371613649884e-06,87.54,54,0.0076
90,272690218912.0,0.1281952857971191,3.635464054241311e-06,90.74,0.1590677201747894,5.260701072984375e-06,87.71,54,0.0076
-1,99754144.0,0.4851647615432739,1.4079718084758497e-06,71.38,0.450903981924057,1.2885606111012748e-06,72.53,55,0.0076
0,3092378464.0,0.4385860562324524,1.5217794953059638e-06,75.44,0.4059479534626007,1.2207278814457825e-06,76.47,55,0.0076
10,33018621664.0,0.2399468421936035,1.1126830941066146e-06,88.5,0.2346390932798385,9.45970612065139e-07,86.03,55,0.0076
20,62944864864.0,0.230568915605545,1.0497012681298656e-06,88.86,0.2286030501127243,9.92877744465659e-07,86.14,55,0.0076
30,92871108064.0,0.219424769282341,1.1952050726904415e-06,88.4,0.2217971682548523,1.0751150512078311e-06,86.27,55,0.0076
40,122797351264.0,0.1894785016775131,1.3848035678165616e-06,89.3,0.2043581008911132,1.5642868902432383e-06,86.54,55,0.0076
50,152723594464.0,0.1628548502922058,2.563547695899615e-06,90.12,0.1851913630962371,2.1759653918707045e-06,86.72,55,0.0076
60,182649837664.0,0.1633503288030624,2.3862671696406323e-06,89.62,0.1811343133449554,2.2796591565565905e-06,86.73,55,0.0076
70,212576080864.0,0.1532256752252578,2.457439222780522e-06,89.7,0.1775419414043426,2.518484507163521e-06,86.74,55,0.0076
80,242502324064.0,0.1344000101089477,3.2582659059698926e-06,89.86,0.1603111177682876,3.495416422083508e-06,87.11,55,0.0076
90,272428567264.0,0.11989676207304,4.733130481326953e-06,90.2,0.1504709124565124,4.370531769382069e-06,87.27,55,0.0076
-1,99644704.0,0.5497398376464844,9.20079287425324e-07,60.24,0.513941764831543,1.151711899183283e-06,62.07,56,0.0076
0,3088985824.0,0.4927582144737243,9.845939530350734e-07,66.12,0.4603890180587768,1.08642200302711e-06,67.64,56,0.0076
10,32982397024.0,0.2375581413507461,7.349105999310268e-07,87.84,0.2525981962680816,9.151569315690722e-07,84.74,56,0.0076
20,62875808224.0,0.2287899255752563,1.0577326747807092e-06,88.08,0.2495828717947006,9.29916723180213e-07,84.94,56,0.0076
30,92769219424.0,0.2217209637165069,7.367344210251758e-07,88.56,0.246365487575531,9.84893858912983e-07,85.09,56,0.0076
40,122662630624.0,0.1950463950634002,1.0542404424995766e-06,88.94,0.2297779768705368,1.2764836583301076e-06,85.24,56,0.0076
50,152556041824.0,0.1714116781949997,1.6850532347234548e-06,88.78,0.2198094129562378,1.82720941666048e-06,85.48,56,0.0076
60,182449453024.0,0.1702021807432174,2.174748260586057e-06,88.76,0.2153581082820892,1.945196800079429e-06,85.49,56,0.0076
70,212342864224.0,0.1641752868890762,1.812506297937944e-06,88.7,0.2135602831840515,2.1548610220634146e-06,85.51,56,0.0076
80,242236275424.0,0.1420126557350158,2.5612569061195245e-06,89.54,0.1951984018087387,3.026876356670982e-06,85.9,56,0.0076
90,272129686624.0,0.1315865516662597,3.2191494483413408e-06,89.84,0.1919091343879699,4.109908786631422e-06,86.27,56,0.0076
-1,94658320.0,0.8496758937835693,2.1419591575977392e-06,30.2,0.8326448798179626,2.3141076326282928e-06,32.71,0,0.0087
0,2934407920.0,0.6855563521385193,2.149303554688231e-06,42.82,0.6846703290939331,2.4210987703554565e-06,45.82,0,0.0087
10,31331903920.0,0.2476454675197601,1.1838300224553675e-06,81.3,0.2677454054355621,1.4000738701724913e-06,80.6,0,0.0087
20,59729399920.0,0.2389280945062637,1.368282710245694e-06,82.46,0.2585244476795196,1.4500342331302818e-06,80.92,0,0.0087
30,88126895920.0,0.2195247262716293,1.0939377261820482e-06,82.74,0.2461925595998764,1.4545502153850975e-06,81.26,0,0.0087
40,116524391920.0,0.1959356665611267,2.161249312848668e-06,83.88,0.2241492420434951,2.157177959816181e-06,82.04,0,0.0087
50,144921887920.0,0.1731344312429428,2.0612160369637422e-06,83.92,0.2062207013368606,3.0813605462753912e-06,82.6,0,0.0087
60,173319383920.0,0.1742684692144394,2.72841748483188e-06,84.38,0.2029466181993484,3.240701744289254e-06,82.78,0,0.0087
70,201716879920.0,0.1678405702114105,3.5130060496157967e-06,84.8,0.1999569535255432,3.5239474982518004e-06,82.82,0,0.0087
80,230114375920.0,0.1406788975000381,3.5020884752157144e-06,85.7,0.1897171586751938,4.793056177732069e-06,83.6,0,0.0087
90,258511871920.0,0.1345596313476562,4.391625680000288e-06,86.48,0.1730310618877411,5.835931006004103e-06,84.31,0,0.0087
-1,94583392.0,0.5541391372680664,1.102283476939192e-06,49.72,0.5333409309387207,1.5894059970378294e-06,51.52,1,0.0087
0,2932085152.0,0.493726909160614,1.1012173217750387e-06,56.48,0.480329155921936,1.4818198224020307e-06,58.32,1,0.0087
10,31307102752.0,0.2475095391273498,9.49414470596821e-07,82.82,0.2600245475769043,1.1512062201290971e-06,81.87,1,0.0087
20,59682120352.0,0.237156793475151,9.216165040015768e-07,83.66,0.2528187930583954,1.1426906212363974e-06,82.27,1,0.0087
30,88057137952.0,0.2283118516206741,7.901007847976871e-07,84.14,0.2449750155210495,1.134107833422604e-06,82.71,1,0.0087
40,116432155552.0,0.2022944390773773,1.1923903002752922e-06,84.8,0.2248568087816238,1.5278208138624905e-06,83.46,1,0.0087
50,144807173152.0,0.187715470790863,2.106110741806333e-06,85.22,0.2121901512145996,2.1252362785162404e-06,84.02,1,0.0087
60,173182190752.0,0.1821300983428955,1.8107296000380304e-06,85.62,0.2110526114702224,2.2316341983241728e-06,84.09,1,0.0087
70,201557208352.0,0.1789703667163849,2.0427048639248824e-06,86.04,0.208615630865097,2.416959659967688e-06,84.28,1,0.0087
80,229932225952.0,0.1567273288965225,2.216265556853614e-06,86.18,0.1937817633152008,3.3489654924778733e-06,84.64,1,0.0087
90,258307243552.0,0.1407149583101272,3.935606400773395e-06,87.3,0.1753337681293487,4.474607067095349e-06,85.16,1,0.0087
-1,94509712.0,0.4712628126144409,9.218490504281364e-07,59.68,0.4662710130214691,1.2307958741075709e-06,61.35,2,0.0087
0,2929801072.0,0.4355416297912597,1.1122841669930494e-06,65.54,0.4282677769660949,1.18815057703614e-06,67.16,2,0.0087
10,31282714672.0,0.2227827310562133,9.803687817111495e-07,84.18,0.2499517053365707,1.119803073379444e-06,82.65,2,0.0087
20,59635628272.0,0.22408989071846,8.903658681447268e-07,84.04,0.2458225041627884,1.1817156746474211e-06,82.91,2,0.0087
30,87988541872.0,0.2115580886602401,7.211347110569477e-07,84.48,0.2415386885404586,1.344267047898029e-06,83.14,2,0.0087
40,116341455472.0,0.188106894493103,1.428702375960711e-06,85.02,0.2203475534915924,2.167145339626586e-06,83.5,2,0.0087
50,144694369072.0,0.1644991487264633,2.190844952565385e-06,85.96,0.2093716412782669,3.2719735827413388e-06,83.72,2,0.0087
60,173047282672.0,0.168224811553955,1.980396746148472e-06,85.28,0.2060417532920837,3.4848546874854947e-06,83.75,2,0.0087
70,201400196272.0,0.1597985029220581,1.94622521121346e-06,85.54,0.2003643363714218,3.831936282949755e-06,83.84,2,0.0087
80,229753109872.0,0.1435538828372955,3.748773906409042e-06,86.0,0.1948753893375396,5.590366981778061e-06,84.42,2,0.0087
90,258106023472.0,0.1214219480752945,5.898115887248423e-06,86.86,0.1613323092460632,7.227189144032309e-06,85.03,2,0.0087
-1,94328944.0,0.7912213802337646,1.103844738281623e-06,29.44,0.7863125801086426,1.5272848941094708e-06,30.82,3,0.0087
0,2924197264.0,0.656274676322937,1.056826931744581e-06,37.5,0.6534168720245361,1.5227908534143353e-06,40.3,3,0.0087
10,31222880464.0,0.2332239747047424,9.830248473008396e-07,84.64,0.2590341866016388,1.0954473737001535e-06,82.13,3,0.0087
20,59521563664.0,0.2290530949831009,7.494293754461978e-07,84.32,0.2547760605812073,1.1231281860091258e-06,82.44,3,0.0087
30,87820246864.0,0.2218636125326156,7.83084431077441e-07,84.4,0.2517421245574951,1.2349091775831766e-06,82.7,3,0.0087
40,116118930064.0,0.1989754885435104,1.5009428580015085e-06,85.92,0.2396794408559799,1.7297891190537484e-06,83.62,3,0.0087
50,144417613264.0,0.1780480593442917,1.6319595488312189e-06,85.98,0.2167933732271194,2.422015768388519e-06,83.99,3,0.0087
60,172716296464.0,0.177921637892723,1.973859752979479e-06,86.14,0.2133412957191467,2.5937306418200023e-06,84.06,3,0.0087
70,201014979664.0,0.1739131808280944,2.569892103565508e-06,85.44,0.208021655678749,2.9081916181894485e-06,84.15,3,0.0087
80,229313662864.0,0.1467176079750061,3.4780621263053035e-06,86.7,0.1985900700092315,4.1455145947111305e-06,84.36,3,0.0087
90,257612346064.0,0.1340272724628448,4.6553673200833146e-06,87.08,0.1970745027065277,5.494028300745413e-06,84.83,3,0.0087
-1,94590544.0,0.7076057195663452,1.896461299111252e-06,42.46,0.6652188897132874,2.0492896055657184e-06,45.69,4,0.0087
0,2932306864.0,0.5802752375602722,1.6156817537194e-06,52.18,0.5424132943153381,2.2037002054275945e-06,56.39,4,0.0087
10,31309470064.0,0.2258089929819107,8.53826293223392e-07,84.08,0.2387843281030655,1.0127616860700073e-06,82.36,4,0.0087
20,59686633264.0,0.2167759835720062,1.10027019672998e-06,84.7,0.2385345697402954,1.0983133051922778e-06,82.38,4,0.0087
30,88063796464.0,0.2119767218828201,9.960342595149996e-07,84.92,0.2353430837392807,1.260573753825156e-06,82.63,4,0.0087
40,116440959664.0,0.1974669843912124,1.9377912394702435e-06,85.66,0.2336815595626831,2.163890940209967e-06,82.84,4,0.0087
50,144818122864.0,0.1750978827476501,3.1927759209793294e-06,85.64,0.223710224032402,3.331344032631023e-06,83.39,4,0.0087
60,173195286064.0,0.1709057390689849,3.5767823192145443e-06,85.36,0.2255438864231109,3.568562533473596e-06,83.43,4,0.0087
70,201572449264.0,0.1640395075082779,3.0033893381187227e-06,86.04,0.22433802485466,3.932375875592697e-06,83.76,4,0.0087
80,229949612464.0,0.1435737013816833,6.223197033250472e-06,86.3,0.2344539612531662,5.415417490439722e-06,84.28,4,0.0087
90,258326775664.0,0.1256420165300369,4.313240879127989e-06,87.12,0.2246166765689849,6.610504897253122e-06,84.82,4,0.0087
-1,94784464.0,0.5233154892921448,1.7351833321299637e-06,56.32,0.5171480774879456,2.6345189780840883e-06,58.11,5,0.0087
0,2938318384.0,0.4700507819652557,1.6262514463960542e-06,62.84,0.4721447229385376,2.508703346393304e-06,64.46,5,0.0087
10,31373657584.0,0.2365525960922241,1.2701816558546852e-06,81.44,0.2410096377134323,1.2091669532310334e-06,81.33,5,0.0087
20,59808996784.0,0.2299205213785171,1.046319312081323e-06,82.22,0.2353347688913345,1.2450941540009808e-06,81.81,5,0.0087
30,88244335984.0,0.2143774330615997,1.0386260100858635e-06,83.0,0.2292956411838531,1.319757643614139e-06,82.3,5,0.0087
40,116679675184.0,0.2009052187204361,2.0205786768201506e-06,84.82,0.2172479778528213,2.101207655869075e-06,83.34,5,0.0087
50,145115014384.0,0.1772314012050628,2.5878180167637765e-06,85.24,0.2087606787681579,3.060074504901422e-06,83.99,5,0.0087
60,173550353584.0,0.1783230006694793,2.0518480141618056e-06,85.0,0.2026364505290985,3.286063474661205e-06,84.07,5,0.0087
70,201985692784.0,0.1707185357809066,2.843708443833748e-06,85.34,0.1995390653610229,3.618316895881435e-06,84.2,5,0.0087
80,230421031984.0,0.1523660719394683,4.092538347322261e-06,85.92,0.1854548007249832,5.3086432671989314e-06,84.71,5,0.0087
90,258856371184.0,0.138591930270195,5.149915523361415e-06,86.82,0.1851654201745987,6.885466973471921e-06,85.05,5,0.0087
-1,94535056.0,0.6419103741645813,1.0318279919374618e-06,43.44,0.6429054737091064,1.219923092321551e-06,44.55,6,0.0087
0,2930586736.0,0.5535796880722046,1.2968171176908072e-06,49.5,0.5606913566589355,1.21643427064555e-06,50.7,6,0.0087
10,31291103536.0,0.2574982941150665,1.066912773239892e-06,82.5,0.2874035835266113,1.2134556754972436e-06,81.75,6,0.0087
20,59651620336.0,0.2570694983005523,1.0223196795777767e-06,83.12,0.2798022627830505,1.273419002245646e-06,82.18,6,0.0087
30,88012137136.0,0.2403847128152847,1.3505175502359634e-06,84.0,0.267043799161911,1.3489579941960983e-06,82.64,6,0.0087
40,116372653936.0,0.2026540040969848,1.38009227157454e-06,83.98,0.2482476234436035,1.976550720428349e-06,83.57,6,0.0087
50,144733170736.0,0.1754743307828903,3.0625883482571226e-06,84.76,0.2188837528228759,2.791255838019424e-06,83.77,6,0.0087
60,173093687536.0,0.1717572808265686,2.5152037324005505e-06,85.22,0.2155892550945282,3.005672397193848e-06,83.86,6,0.0087
70,201454204336.0,0.1632363051176071,2.41821499002981e-06,85.08,0.2078781127929687,3.346895482536638e-06,83.99,6,0.0087
80,229814721136.0,0.1400678306818008,3.89475962947472e-06,85.56,0.2106312960386276,4.899368377664359e-06,84.43,6,0.0087
90,258175237936.0,0.1287993639707565,4.234749667375581e-06,86.36,0.191895306110382,6.538501565955812e-06,84.88,6,0.0087
-1,94790944.0,0.4854459464550018,1.801127382350387e-06,67.04,0.4951865971088409,2.090175712510245e-06,68.4,7,0.0087
0,2938519264.0,0.4588075280189514,1.7389528466082993e-06,71.34,0.4512573182582855,1.947536247826065e-06,71.54,7,0.0087
10,31375802464.0,0.2276678681373596,1.1645672657323305e-06,83.54,0.2568345665931701,1.1901133802894035e-06,82.27,7,0.0087
20,59813085664.0,0.2280936688184738,9.030806609189312e-07,82.52,0.2514363527297973,1.202877683681436e-06,82.65,7,0.0087
30,88250368864.0,0.2134721875190735,1.04872503925435e-06,83.72,0.2466361820697784,1.2772848094755318e-06,82.93,7,0.0087
40,116687652064.0,0.1931428611278534,1.2837043641411585e-06,84.52,0.227945402264595,1.8756319377644104e-06,83.17,7,0.0087
50,145124935264.0,0.1735501289367675,1.8491267610443168e-06,85.2,0.2116602808237075,2.772161906250404e-06,83.64,7,0.0087
60,173562218464.0,0.1709952801465988,1.7147999642475042e-06,84.76,0.2090086191892624,2.958841378131183e-06,83.7,7,0.0087
70,201999501664.0,0.1664979457855224,2.3969842004589736e-06,85.18,0.2046703547239303,3.245953848818317e-06,83.91,7,0.0087
80,230436784864.0,0.1430973708629608,3.475932999208453e-06,86.76,0.1985885947942733,4.665752385335509e-06,84.46,7,0.0087
90,258874068064.0,0.1298135668039322,4.456949227460427e-06,86.68,0.1848387271165847,6.000464054523036e-06,85.11,7,0.0087
-1,94836448.0,0.5846337080001831,9.061176342584076e-07,46.4,0.5622240900993347,1.4526834775097086e-06,48.61,8,0.0087
0,2939929888.0,0.5233785510063171,1.1562675581444637e-06,52.44,0.5016740560531616,1.44383898259548e-06,55.41,8,0.0087
10,31390864288.0,0.2251044958829879,6.459579253714764e-07,82.94,0.2513211369514465,1.0766256082206382e-06,81.42,8,0.0087
20,59841798688.0,0.2214229702949524,6.910738079568546e-07,83.52,0.2460719794034958,1.077536012417113e-06,81.66,8,0.0087
30,88292733088.0,0.2223391979932785,9.858300700216205e-07,82.8,0.2414853572845459,1.0694473076000577e-06,82.12,8,0.0087
40,116743667488.0,0.1975907683372497,1.2454396483008168e-06,83.56,0.2346894294023513,1.4753996993022156e-06,82.71,8,0.0087
50,145194601888.0,0.1808702200651168,1.936505896082963e-06,84.58,0.2223589420318603,2.3220563889481127e-06,83.25,8,0.0087
60,173645536288.0,0.1763370186090469,2.207711986557115e-06,84.84,0.2191129475831985,2.501319158909609e-06,83.4,8,0.0087
70,202096470688.0,0.170799046754837,2.6539557893556776e-06,85.14,0.2140927761793136,2.797331717374618e-06,83.53,8,0.0087
80,230547405088.0,0.1500265300273895,3.272334197390592e-06,85.54,0.2017821371555328,4.293545316613745e-06,83.92,8,0.0087
90,258998339488.0,0.1368721276521682,4.915656518278411e-06,86.46,0.1902621388435363,5.950709692115197e-06,84.55,8,0.0087
-1,94785568.0,0.5316289663314819,1.208309527100937e-06,49.48,0.5361201763153076,1.3724906011702842e-06,51.78,9,0.0087
0,2938352608.0,0.4677736461162567,9.64299147199199e-07,56.74,0.4811800718307495,1.4185299050950562e-06,58.91,9,0.0087
10,31374023008.0,0.236682191491127,7.549402880613343e-07,84.46,0.2417073100805282,1.0409687547507929e-06,83.09,9,0.0087
20,59809693408.0,0.2309330701828003,9.32714954160474e-07,84.54,0.2363106310367584,1.0509712637940538e-06,83.45,9,0.0087
30,88245363808.0,0.2235432863235473,8.729874139135063e-07,85.16,0.2301469147205352,1.1149334113724765e-06,83.6,9,0.0087
40,116681034208.0,0.1942681968212127,1.0854121228476288e-06,85.4,0.2082381248474121,1.64191465046315e-06,83.86,9,0.0087
50,145116704608.0,0.1752441674470901,2.2012993667885894e-06,85.64,0.1867529153823852,2.5784877379919635e-06,83.82,9,0.0087
60,173552375008.0,0.1701745986938476,2.239622062916169e-06,85.48,0.1865433007478714,2.7317676085658604e-06,83.95,9,0.0087
70,201988045408.0,0.1682195961475372,2.140029664587928e-06,86.08,0.1795088201761245,3.0926269118936034e-06,84.08,9,0.0087
80,230423715808.0,0.147172063589096,3.5688885873241816e-06,86.4,0.1674450635910034,4.632717718777712e-06,84.33,9,0.0087
90,258859386208.0,0.1242945864796638,4.346246896602679e-06,87.18,0.173800453543663,5.917308044445235e-06,84.88,9,0.0087
-1,94475104.0,0.7399506568908691,1.7296567875746405e-06,39.56,0.6942659020423889,1.940411266332376e-06,43.77,10,0.0087
0,2928728224.0,0.622511088848114,1.7024532326104236e-06,49.18,0.5874921679496765,1.8294987285116804e-06,53.11,10,0.0087
10,31271259424.0,0.2372183054685592,1.0736284821177833e-06,85.08,0.2412791103124618,1.10155906440923e-06,82.64,10,0.0087
20,59613790624.0,0.2289641946554184,1.2128767821195652e-06,84.96,0.2360083013772964,1.0876432270379155e-06,82.97,10,0.0087
30,87956321824.0,0.2232691049575805,1.1738279681594577e-06,85.7,0.2318263202905655,1.1146579481646768e-06,83.21,10,0.0087
40,116298853024.0,0.2008610218763351,1.5759319467179012e-06,86.2,0.2271954119205474,1.5459744417967158e-06,83.71,10,0.0087
50,144641384224.0,0.1771014332771301,1.930595772137167e-06,86.96,0.2218616306781768,2.2148417428979883e-06,83.76,10,0.0087
60,172983915424.0,0.1747698634862899,2.1873574951314367e-06,86.68,0.2192462384700775,2.379238367211656e-06,83.83,10,0.0087
