Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
0,4083057616.0,0.5805131793022156,2.461535757447564e-07,31.96,0.5702868700027466,2.589470113889547e-07,32.24,187,0.001,resnet18,GMP,cifar10,0.9
10,43596518416.0,0.4500192999839782,2.733759174589068e-07,55.82,0.4532409608364105,3.32028776028892e-07,55.44,187,0.001,resnet18,GMP,cifar10,0.9
20,83109979216.0,0.4313333928585052,2.574944062416762e-07,61.3,0.4346202611923218,3.53572147560044e-07,60.46,187,0.001,resnet18,GMP,cifar10,0.9
30,122623440016.0,0.397924393415451,3.06036952224531e-07,70.24,0.4033086895942688,4.034560845411761e-07,68.5,187,0.001,resnet18,GMP,cifar10,0.9
40,162136900816.0,0.3026610612869262,6.129875487204117e-07,84.16,0.3090691864490509,7.198282219178509e-07,82.1,187,0.001,resnet18,GMP,cifar10,0.9
50,201650361616.0,0.2819192707538605,1.4036488664714852e-06,87.64,0.2840453684329986,1.829310349421576e-06,84.77,187,0.001,resnet18,GMP,cifar10,0.9
60,241163822416.0,0.2802226841449737,2.835295390468673e-06,88.04,0.2823764681816101,2.2414665181713644e-06,84.9,187,0.001,resnet18,GMP,cifar10,0.9
70,280677283216.0,0.2739023268222809,2.6457182684680447e-06,88.16,0.2777409851551056,3.114641458523693e-06,84.91,187,0.001,resnet18,GMP,cifar10,0.9
80,320190744016.0,0.2462286055088043,8.221336429414805e-06,87.0,0.2501395344734192,1.0027670214185491e-05,84.19,187,0.001,resnet18,GMP,cifar10,0.9
90,359704204816.0,0.2104745358228683,2.0329236576799303e-05,86.5,0.2238886952400207,2.183019569201861e-05,84.14,187,0.001,resnet18,GMP,cifar10,0.9
-1,131657008.0,0.5881539583206177,2.684249409412587e-07,30.72,0.5689915418624878,3.012778506672476e-07,31.76,188,0.001,resnet18,GMP,cifar10,0.9
0,4081367248.0,0.5794240832328796,2.4549748900426493e-07,31.44,0.560666561126709,3.0324008548632264e-07,32.68,188,0.001,resnet18,GMP,cifar10,0.9
10,43578469648.0,0.4553075432777405,3.253288696214441e-07,57.5,0.4465614259243011,3.733369169367506e-07,56.86,188,0.001,resnet18,GMP,cifar10,0.9
20,83075572048.0,0.4354473948478699,2.899006972256757e-07,63.18,0.4283146560192108,3.9136585883170483e-07,61.97,188,0.001,resnet18,GMP,cifar10,0.9
30,122572674448.0,0.4014328718185425,3.697686565828917e-07,72.02,0.3974142074584961,4.16738942021766e-07,69.32,188,0.001,resnet18,GMP,cifar10,0.9
40,162069776848.0,0.3014145791530609,4.362283334558015e-07,82.98,0.3177320063114166,7.179525596257008e-07,80.01,188,0.001,resnet18,GMP,cifar10,0.9
50,201566879248.0,0.2811383306980133,1.845829956437228e-06,86.98,0.3051447570323944,1.8876808098866604e-06,83.8,188,0.001,resnet18,GMP,cifar10,0.9
60,241063981648.0,0.2777906954288482,2.432860810586135e-06,87.4,0.3034427464008331,2.243365315734991e-06,84.12,188,0.001,resnet18,GMP,cifar10,0.9
70,280561084048.0,0.2742375135421753,2.395112460362725e-06,87.54,0.2995495796203613,3.005381813636632e-06,84.4,188,0.001,resnet18,GMP,cifar10,0.9
80,320058186448.0,0.2646715044975281,8.577118933317252e-06,87.12,0.2884142398834228,8.65497986524133e-06,83.89,188,0.001,resnet18,GMP,cifar10,0.9
90,359555288848.0,0.2415146082639694,1.4167510926199611e-05,87.24,0.2655980885028839,1.7108342944993638e-05,83.91,188,0.001,resnet18,GMP,cifar10,0.9
-1,131608000.0,0.5776839256286621,2.9629779874085216e-07,31.24,0.5763243436813354,3.070720140385675e-07,31.61,189,0.001,resnet18,GMP,cifar10,0.9
0,4079848000.0,0.5673657655715942,2.898755155911204e-07,32.4,0.5677749514579773,3.0471932177533745e-07,32.25,189,0.001,resnet18,GMP,cifar10,0.9
10,43562248000.0,0.4440948069095611,3.501807555039705e-07,56.1,0.4495423138141632,3.698569059906731e-07,56.19,189,0.001,resnet18,GMP,cifar10,0.9
20,83044648000.0,0.4228966534137726,3.386517164472025e-07,61.5,0.4304101169109344,3.909595989171066e-07,61.19,189,0.001,resnet18,GMP,cifar10,0.9
30,122527048000.0,0.392158180475235,3.251241196267074e-07,69.8,0.3986423313617706,4.336107224389707e-07,68.67,189,0.001,resnet18,GMP,cifar10,0.9
40,162009448000.0,0.309148758649826,5.840914809596143e-07,81.48,0.31902676820755,8.099942760964041e-07,79.62,189,0.001,resnet18,GMP,cifar10,0.9
50,201491848000.0,0.2932728826999664,1.652730134082958e-06,85.84,0.3062130212783813,2.0610693809430813e-06,83.02,189,0.001,resnet18,GMP,cifar10,0.9
60,240974248000.0,0.2895399034023285,2.1025180103606544e-06,86.6,0.3050396144390106,2.4632331587781664e-06,83.36,189,0.001,resnet18,GMP,cifar10,0.9
70,280456648000.0,0.2887830436229706,4.006654762633843e-06,86.52,0.303270161151886,3.3478604564152192e-06,83.71,189,0.001,resnet18,GMP,cifar10,0.9
80,319939048000.0,0.2701217234134674,1.0009963261836674e-05,86.2,0.2872534394264221,1.0058817679237109e-05,83.73,189,0.001,resnet18,GMP,cifar10,0.9
90,359421448000.0,0.2360173612833023,1.7473650586907752e-05,85.86,0.2505486905574798,2.153760215151124e-05,83.96,189,0.001,resnet18,GMP,cifar10,0.9
-1,131685568.0,0.6204867362976074,2.792898499137664e-07,29.52,0.5759103298187256,3.50504166135579e-07,31.33,190,0.001,resnet18,GMP,cifar10,0.9
0,4082252608.0,0.6119312047958374,2.589994210211444e-07,30.3,0.5682071447372437,3.455344881331257e-07,32.14,190,0.001,resnet18,GMP,cifar10,0.9
10,43587923008.0,0.491197794675827,2.343082172728828e-07,55.06,0.4511424005031585,3.920593485418067e-07,56.1,190,0.001,resnet18,GMP,cifar10,0.9
20,83093593408.0,0.4711217284202575,3.029286403943843e-07,60.3,0.4311417937278747,4.149738970227191e-07,60.9,190,0.001,resnet18,GMP,cifar10,0.9
30,122599263808.0,0.4348018169403076,3.212033448107832e-07,67.96,0.3977303802967071,4.624853602308576e-07,67.82,190,0.001,resnet18,GMP,cifar10,0.9
40,162104934208.0,0.3298137187957763,8.383726139982173e-07,82.62,0.3144541382789612,8.878019457370101e-07,80.37,190,0.001,resnet18,GMP,cifar10,0.9
50,201610604608.0,0.2882408499717712,1.6463951624245965e-06,86.32,0.3053295612335205,2.379297939114622e-06,82.8,190,0.001,resnet18,GMP,cifar10,0.9
60,241116275008.0,0.2812388241291046,2.5935321446013404e-06,86.3,0.3083624541759491,2.843360789483995e-06,82.73,190,0.001,resnet18,GMP,cifar10,0.9
70,280621945408.0,0.2776982188224792,3.119081156910397e-06,86.08,0.3156682848930359,3.941374416172039e-06,82.54,190,0.001,resnet18,GMP,cifar10,0.9
80,320127615808.0,0.2642379701137543,1.0378324986959342e-05,85.2,0.3358381688594818,1.16659603008884e-05,82.66,190,0.001,resnet18,GMP,cifar10,0.9
90,359633286208.0,0.2237419337034225,1.6719544873922132e-05,85.52,0.3118882179260254,2.2485775843961164e-05,83.28,190,0.001,resnet18,GMP,cifar10,0.9
-1,131654800.0,0.5793026685714722,2.2286735656962267e-07,30.7,0.571632444858551,3.0167598197294865e-07,31.36,191,0.001,resnet18,GMP,cifar10,0.9
0,4081298800.0,0.5733413100242615,2.911462502197537e-07,31.66,0.5653122067451477,3.036290934232966e-07,31.98,191,0.001,resnet18,GMP,cifar10,0.9
10,43577738800.0,0.4682273864746094,3.278603912804101e-07,49.14,0.4644873738288879,3.615007813095872e-07,50.81,191,0.001,resnet18,GMP,cifar10,0.9
20,83074178800.0,0.451708972454071,2.447279712214368e-07,54.82,0.4477635622024536,3.753342241452629e-07,55.59,191,0.001,resnet18,GMP,cifar10,0.9
30,122570618800.0,0.4219075441360473,2.64292424390078e-07,63.74,0.4198690950870514,4.074069579473872e-07,63.31,191,0.001,resnet18,GMP,cifar10,0.9
40,162067058800.0,0.3258444666862488,4.978639935870888e-07,81.32,0.3255031108856201,6.165427066662232e-07,80.34,191,0.001,resnet18,GMP,cifar10,0.9
50,201563498800.0,0.2890827059745788,1.1189436008862683e-06,87.06,0.2930598556995392,1.334537728325813e-06,84.36,191,0.001,resnet18,GMP,cifar10,0.9
60,241059938800.0,0.2848843038082123,1.5166729099291842e-06,87.42,0.2900737524032593,1.5998399476302438e-06,84.5,191,0.001,resnet18,GMP,cifar10,0.9
70,280556378800.0,0.2789136469364166,1.740111542858358e-06,87.82,0.2864670753479004,2.205243390562828e-06,84.66,191,0.001,resnet18,GMP,cifar10,0.9
80,320052818800.0,0.2723351418972015,6.750197371729882e-06,86.98,0.2723389565944671,7.315405127883423e-06,84.51,191,0.001,resnet18,GMP,cifar10,0.9
90,359549258800.0,0.2326137870550155,1.04061073216144e-05,86.62,0.2489379048347473,1.707274350337684e-05,84.22,191,0.001,resnet18,GMP,cifar10,0.9
-1,131775232.0,0.5769975781440735,3.456010801983212e-07,32.06,0.5685874819755554,2.997444710217678e-07,32.73,192,0.001,resnet18,GMP,cifar10,0.9
0,4085032192.0,0.568483829498291,2.937597400887171e-07,32.58,0.5606983304023743,2.963255951726751e-07,33.62,192,0.001,resnet18,GMP,cifar10,0.9
10,43617601792.0,0.4566244482994079,2.416558118056855e-07,54.86,0.4554136991500854,3.510530177663896e-07,55.22,192,0.001,resnet18,GMP,cifar10,0.9
20,83150171392.0,0.4400646388530731,3.585163597108476e-07,59.86,0.4382357597351074,3.64668466090734e-07,59.49,192,0.001,resnet18,GMP,cifar10,0.9
30,122682740992.0,0.4103579819202423,2.7017870252166176e-07,67.28,0.4091368317604065,4.00086577201364e-07,66.83,192,0.001,resnet18,GMP,cifar10,0.9
40,162215310592.0,0.3151523470878601,6.091432283028553e-07,82.28,0.3243649005889892,7.111555078154197e-07,80.58,192,0.001,resnet18,GMP,cifar10,0.9
50,201747880192.0,0.2921034693717956,1.3966637197881937e-06,86.4,0.3096600472927093,1.8851058030122656e-06,83.74,192,0.001,resnet18,GMP,cifar10,0.9
60,241280449792.0,0.2931476235389709,1.697158381830377e-06,86.58,0.3088114261627197,2.2690219338983297e-06,83.89,192,0.001,resnet18,GMP,cifar10,0.9
70,280813019392.0,0.2917546927928924,2.897188323913724e-06,86.62,0.308759480714798,3.14651992994186e-06,83.72,192,0.001,resnet18,GMP,cifar10,0.9
80,320345588992.0,0.2737705707550049,6.905298960191431e-06,86.04,0.3016225099563598,9.883792699838525e-06,83.4,192,0.001,resnet18,GMP,cifar10,0.9
90,359878158592.0,0.237779825925827,1.837214222177863e-05,86.36,0.2772952914237976,2.0952786144334823e-05,83.68,192,0.001,resnet18,GMP,cifar10,0.9
-1,131626576.0,0.6013399958610535,2.888847348003765e-07,30.14,0.5759829878807068,3.3107249919339665e-07,30.75,193,0.001,resnet18,GMP,cifar10,0.9
0,4080423856.0,0.5902704000473022,3.081079853473057e-07,31.08,0.5672842860221863,3.262492498379288e-07,31.63,193,0.001,resnet18,GMP,cifar10,0.9
10,43568396656.0,0.4571280777454376,4.198880105832359e-07,57.58,0.4413806200027466,3.756025535039953e-07,56.77,193,0.001,resnet18,GMP,cifar10,0.9
20,83056369456.0,0.434183120727539,2.876661255868385e-07,63.38,0.42018723487854,3.974381854732201e-07,62.54,193,0.001,resnet18,GMP,cifar10,0.9
30,122544342256.0,0.3939993977546692,3.137003830033791e-07,71.52,0.3846981823444366,4.438773544279684e-07,69.97,193,0.001,resnet18,GMP,cifar10,0.9
40,162032315056.0,0.3019677102565765,9.576555157764233e-07,83.14,0.3263186514377594,8.926412533583061e-07,80.59,193,0.001,resnet18,GMP,cifar10,0.9
50,201520287856.0,0.2894524335861206,2.093188413709868e-06,86.3,0.321285218000412,2.507566023268737e-06,83.89,193,0.001,resnet18,GMP,cifar10,0.9
60,241008260656.0,0.2854942977428436,2.547224767113221e-06,87.22,0.3198011815547943,2.964927489301772e-06,84.13,193,0.001,resnet18,GMP,cifar10,0.9
70,280496233456.0,0.2800417840480804,3.274908067396609e-06,87.14,0.3156809210777282,3.992203346570022e-06,84.13,193,0.001,resnet18,GMP,cifar10,0.9
80,319984206256.0,0.2675648331642151,9.611943823983893e-06,86.58,0.2972317337989807,1.1018410987162495e-05,83.81,193,0.001,resnet18,GMP,cifar10,0.9
90,359472179056.0,0.2224493324756622,1.9546800103853457e-05,86.64,0.243238165974617,2.1235167878330685e-05,83.88,193,0.001,resnet18,GMP,cifar10,0.9
-1,131703040.0,0.5638577938079834,2.1301841002241417e-07,32.86,0.566497266292572,2.951178998955584e-07,32.7,194,0.001,resnet18,GMP,cifar10,0.9
0,4082794240.0,0.5568433403968811,2.429123355796037e-07,33.54,0.5595031976699829,2.931332971911616e-07,33.48,194,0.001,resnet18,GMP,cifar10,0.9
10,43593706240.0,0.4445153474807739,2.743483378253586e-07,56.7,0.4540712833404541,3.5641889439830265e-07,56.4,194,0.001,resnet18,GMP,cifar10,0.9
20,83104618240.0,0.4252518117427826,2.883352294702491e-07,62.62,0.436471551656723,3.742455021438218e-07,61.16,194,0.001,resnet18,GMP,cifar10,0.9
30,122615530240.0,0.3918790817260742,3.2131231364473933e-07,69.56,0.4069513976573944,4.16819176507488e-07,67.99,194,0.001,resnet18,GMP,cifar10,0.9
40,162126442240.0,0.3023590445518493,6.355055575113511e-07,81.16,0.3273317217826843,7.828541583876358e-07,79.46,194,0.001,resnet18,GMP,cifar10,0.9
50,201637354240.0,0.2861316204071045,2.021079581027152e-06,86.0,0.3076422810554504,2.018760142163956e-06,83.54,194,0.001,resnet18,GMP,cifar10,0.9
60,241148266240.0,0.2836907804012298,2.8813385597459278e-06,86.1,0.3042689859867096,2.394968760199845e-06,83.95,194,0.001,resnet18,GMP,cifar10,0.9
70,280659178240.0,0.2798702418804168,3.740719648703816e-06,86.5,0.2976579368114471,3.210283011867432e-06,84.29,194,0.001,resnet18,GMP,cifar10,0.9
80,320170090240.0,0.2533999383449554,6.764041245332919e-06,85.82,0.2593848407268524,9.211412361764816e-06,83.99,194,0.001,resnet18,GMP,cifar10,0.9
90,359681002240.0,0.2209406942129135,1.668241930019576e-05,85.8,0.2204807251691818,1.9023575077881105e-05,83.97,194,0.001,resnet18,GMP,cifar10,0.9
-1,131682064.0,0.583594560623169,2.966393140013679e-07,32.52,0.575943648815155,3.315971639494819e-07,31.86,195,0.001,resnet18,GMP,cifar10,0.9
0,4082143984.0,0.5748228430747986,2.901636264596164e-07,33.18,0.5680213570594788,3.2408141237283417e-07,32.75,195,0.001,resnet18,GMP,cifar10,0.9
10,43586763184.0,0.4565199613571167,2.809785257795739e-07,54.9,0.4561829268932342,3.704469122567389e-07,55.36,195,0.001,resnet18,GMP,cifar10,0.9
20,83091382384.0,0.4378148913383484,3.1935101674207544e-07,60.8,0.4383514523506164,3.789513698393421e-07,60.29,195,0.001,resnet18,GMP,cifar10,0.9
30,122596001584.0,0.4066356420516968,3.706177267304156e-07,69.24,0.4087647199630737,4.1348553736497706e-07,67.81,195,0.001,resnet18,GMP,cifar10,0.9
40,162100620784.0,0.3131747245788574,5.389877060224535e-07,83.24,0.3234989643096924,6.991040777393209e-07,80.84,195,0.001,resnet18,GMP,cifar10,0.9
50,201605239984.0,0.2931864857673645,1.3114782859702243e-06,87.36,0.3106928765773773,1.77558194991434e-06,83.94,195,0.001,resnet18,GMP,cifar10,0.9
60,241109859184.0,0.2928165197372436,1.6817480172903745e-06,87.2,0.3098597228527069,2.1638152247760445e-06,84.17,195,0.001,resnet18,GMP,cifar10,0.9
70,280614478384.0,0.2914826273918152,2.1710056898882613e-06,87.08,0.3058532178401947,3.013420609931927e-06,84.27,195,0.001,resnet18,GMP,cifar10,0.9
80,320119097584.0,0.2724516689777374,6.998512617428787e-06,86.14,0.2869654297828674,8.838509529596195e-06,83.56,195,0.001,resnet18,GMP,cifar10,0.9
90,359623716784.0,0.2236871719360351,1.1807594091806097e-05,85.56,0.2491935491561889,1.7657006537774578e-05,83.74,195,0.001,resnet18,GMP,cifar10,0.9
-1,131618752.0,0.5638298392295837,2.713065896386979e-07,32.82,0.5672860145568848,2.914484014127084e-07,32.35,196,0.001,resnet18,GMP,cifar10,0.9
0,4080181312.0,0.5565481185913086,2.669200966920471e-07,33.38,0.5603758096694946,2.885867615987081e-07,32.97,196,0.001,resnet18,GMP,cifar10,0.9
10,43565806912.0,0.4495297372341156,2.769338323105331e-07,52.36,0.4599009752273559,3.30539222659354e-07,52.53,196,0.001,resnet18,GMP,cifar10,0.9
20,83051432512.0,0.4333600699901581,2.660122220277117e-07,57.58,0.4428690373897552,3.43835296234829e-07,57.43,196,0.001,resnet18,GMP,cifar10,0.9
30,122537058112.0,0.4032736420631408,2.566520436175779e-07,65.68,0.4138384759426117,3.8432617088801646e-07,65.07,196,0.001,resnet18,GMP,cifar10,0.9
40,162022683712.0,0.3053794205188751,5.713952191399585e-07,83.16,0.3175316154956817,6.83290295455663e-07,81.61,196,0.001,resnet18,GMP,cifar10,0.9
50,201508309312.0,0.2879711389541626,1.3621754533232888e-06,87.62,0.3047254383563995,1.7037904171957052e-06,83.77,196,0.001,resnet18,GMP,cifar10,0.9
60,240993934912.0,0.283029168844223,1.4181161986925872e-06,87.9,0.3050768375396728,2.056579432974104e-06,84.08,196,0.001,resnet18,GMP,cifar10,0.9
70,280479560512.0,0.2862691581249237,2.600815605546813e-06,87.68,0.3078654408454895,2.812708544297493e-06,83.86,196,0.001,resnet18,GMP,cifar10,0.9
80,319965186112.0,0.2810676097869873,7.409053978335578e-06,86.34,0.3081539869308471,7.608789474033983e-06,83.9,196,0.001,resnet18,GMP,cifar10,0.9
90,359450811712.0,0.2389415949583053,1.481944400438806e-05,86.9,0.2872177064418793,1.4678005754831249e-05,84.14,196,0.001,resnet18,GMP,cifar10,0.9
-1,131664832.0,0.5769142508506775,2.819520261709841e-07,31.52,0.5707449316978455,3.132286110485438e-07,31.9,197,0.001,resnet18,GMP,cifar10,0.9
0,4081609792.0,0.5686246752738953,2.552722264681506e-07,32.22,0.5634673833847046,3.1219474294630345e-07,32.63,197,0.001,resnet18,GMP,cifar10,0.9
10,43581059392.0,0.4535163342952728,2.422610805297154e-07,55.16,0.4583929181098938,3.94129301639623e-07,54.94,197,0.001,resnet18,GMP,cifar10,0.9
20,83080508992.0,0.4339014291763305,3.4295177897547546e-07,60.16,0.4412800371646881,4.09536511369879e-07,59.47,197,0.001,resnet18,GMP,cifar10,0.9
30,122579958592.0,0.4011920988559723,3.525014165006724e-07,68.88,0.4129103422164917,4.493447534059669e-07,66.26,197,0.001,resnet18,GMP,cifar10,0.9
40,162079408192.0,0.312332808971405,5.776091143161466e-07,78.9,0.346383661031723,7.636716645720298e-07,76.46,197,0.001,resnet18,GMP,cifar10,0.9
50,201578857792.0,0.3015118539333343,1.8669543351279567e-06,83.76,0.3384894728660583,1.8734392597252736e-06,81.66,197,0.001,resnet18,GMP,cifar10,0.9
60,241078307392.0,0.2991830706596374,2.3595262064191047e-06,85.02,0.3379030227661133,2.194262833654648e-06,82.36,197,0.001,resnet18,GMP,cifar10,0.9
70,280577756992.0,0.2954719066619873,2.728814934016554e-06,86.0,0.3346782028675079,2.912945774369291e-06,83.03,197,0.001,resnet18,GMP,cifar10,0.9
80,320077206592.0,0.2765988707542419,6.524278433062136e-06,86.04,0.3169083595275879,7.645279765711166e-06,83.47,197,0.001,resnet18,GMP,cifar10,0.9
90,359576656192.0,0.2484481185674667,1.2384557521727402e-05,85.7,0.2929855287075043,1.5653640730306506e-05,83.65,197,0.001,resnet18,GMP,cifar10,0.9
-1,131679088.0,0.5825311541557312,2.7721335982278106e-07,30.42,0.58153235912323,2.906439249272808e-07,30.87,198,0.001,resnet18,GMP,cifar10,0.9
0,4082051728.0,0.5752025246620178,2.1512954617719518e-07,31.38,0.574028730392456,2.9667947387679305e-07,31.71,198,0.001,resnet18,GMP,cifar10,0.9
10,43585778128.0,0.461405873298645,2.540691355079616e-07,52.06,0.4632996022701263,3.79370817427116e-07,53.42,198,0.001,resnet18,GMP,cifar10,0.9
20,83089504528.0,0.4434308707714081,3.111064756922133e-07,56.58,0.4448751807212829,3.967612087762973e-07,58.36,198,0.001,resnet18,GMP,cifar10,0.9
30,122593230928.0,0.4092095792293548,3.249265887461661e-07,66.18,0.4130886793136596,4.3268437366350565e-07,65.87,198,0.001,resnet18,GMP,cifar10,0.9
40,162096957328.0,0.3100020885467529,6.794725777581334e-07,83.64,0.3185535371303558,7.396711225737818e-07,81.77,198,0.001,resnet18,GMP,cifar10,0.9
50,201600683728.0,0.2896640300750732,2.261489953525597e-06,87.8,0.3018559515476227,1.7951118707060232e-06,84.58,198,0.001,resnet18,GMP,cifar10,0.9
60,241104410128.0,0.2870649099349975,2.523855982872192e-06,87.88,0.3009689152240753,2.1744422156189103e-06,84.74,198,0.001,resnet18,GMP,cifar10,0.9
70,280608136528.0,0.2834317982196808,3.135914766971837e-06,87.94,0.2989332973957062,2.968038870676537e-06,84.67,198,0.001,resnet18,GMP,cifar10,0.9
80,320111862928.0,0.2655774652957916,6.734897851856658e-06,86.58,0.2872072458267212,8.880725545168389e-06,83.95,198,0.001,resnet18,GMP,cifar10,0.9
90,359615589328.0,0.2236155718564987,1.8158787497668527e-05,86.58,0.2483816444873809,1.802317092369776e-05,83.97,198,0.001,resnet18,GMP,cifar10,0.9
-1,131638240.0,0.567319929599762,2.732429322804819e-07,31.68,0.5709993243217468,2.9972008519507654e-07,31.64,199,0.001,resnet18,GMP,cifar10,0.9
0,4080785440.0,0.5584080219268799,2.591061445400556e-07,32.28,0.5628079175949097,2.9921764621576585e-07,32.29,199,0.001,resnet18,GMP,cifar10,0.9
10,43572257440.0,0.4392822682857513,2.82253211025818e-07,54.0,0.4495635628700256,3.413078957237303e-07,54.6,199,0.001,resnet18,GMP,cifar10,0.9
20,83063729440.0,0.4210399091243744,3.288580217031267e-07,59.96,0.4315789937973022,3.6329433328319283e-07,59.56,199,0.001,resnet18,GMP,cifar10,0.9
30,122555201440.0,0.3874728381633758,2.473879874287377e-07,68.76,0.401251882314682,3.995891688646225e-07,67.47,199,0.001,resnet18,GMP,cifar10,0.9
40,162046673440.0,0.2938377857208252,5.586315978689527e-07,83.06,0.3119111657142639,6.77680361604871e-07,81.09,199,0.001,resnet18,GMP,cifar10,0.9
50,201538145440.0,0.2812547087669372,1.2432100220394204e-06,86.7,0.3017998337745666,1.6459091511933366e-06,83.85,199,0.001,resnet18,GMP,cifar10,0.9
